ID,Name,Rank,Rarity_Score,Accessory,Attributes,Background,Clothes,Eyes,Head,Legendary,Mouth,Skin,Tattoo
2935,SadPython #2935,1,1966.0,,1,,,,,Pambo,,,
721,SadPython #721,2,334.0626884884751,Alienblaster,8,Myday,Vaultboy,Lament,Windy,,Mouth 12,Cyan,Solana
814,SadPython #814,3,307.25910187183723,Pypotion,7,Cemento,Mesa,Sceptic,Ser,,Mouth 7,Ultramar,
1714,SadPython #1714,4,302.79096518543,Vaxpass,7,Myday,Vaultboy,Closed,Livingstone,,Mouth 10,Pinky,
1672,SadPython #1672,5,296.4946518845868,Enzyme,8,95S,Jaunes,Sceptic,Glasses,,Mouth 9,Cyan,Solana
149,SadPython #149,6,281.8523760712314,Zubenyakov,7,Misty,Vaultboy,Dead,Livingstone,,Mouth 5,Ultramar,
1065,SadPython #1065,7,278.5626429468577,Psycho,7,Dark,Vaultboy,Energetic,French,,Mouth 6,Honeycheese,
3076,SadPython #3076,8,260.60222458314564,Calc,8,Misty,Jaunes,Dead,Xtzblu,,Mouth 6,Amarillo,Bitcoin
3237,SadPython #3237,9,255.99997044989195,Alienblaster,7,Misty,Mets,Dazed,Ser,,Mouth 10,Ultramar,
1503,SadPython #1503,10,249.34530744746587,Herrig,7,95S,Mets,Sorry,Ser,,Mouth 11,Amarillo,
3425,SadPython #3425,11,247.6656797202267,Zippo,8,Myday,Office,Sceptic,Livingstone,,Mouth 9,Violet,Bitcoin
3087,SadPython #3087,12,247.20729710897592,Gun,7,Misty,Astro,Painful,Ser,,Mouth 8,Violet,
2795,SadPython #2795,13,247.16929214550888,Lambokeys,8,Myday,Sweater,Closed,Firefighter,,Mouth 11,Violet,Solana
2285,SadPython #2285,14,246.05621014157197,Herrig,8,Myday,Dale,Shocked,Shao,,Mouth 10,Pinky,Bitcoin
1745,SadPython #1745,15,245.6748339780212,Psycho,8,Misty,Sweater,Crying,Dora,,Mouth 1,Stone,Bitcoin
451,SadPython #451,16,240.47944310792016,Knife,7,Misty,Vaultboy,Crying,Rider,,Mouth 14,Green,
2721,SadPython #2721,17,240.11327209086284,Iwatch,8,Cemento,Pylice,Shocked,French,,Mouth 13,Amarillo,Bitcoin
1053,SadPython #1053,18,237.71281359558643,Dope,7,95S,Firefight,Sceptic,Cuisine,,Mouth 4,Green,
2652,SadPython #2652,19,237.10460798681137,Zubenyakov,8,Myday,Dungeonmaster,Painful,Jokage,,Mouth 1,Green,Solana
639,SadPython #639,20,233.76005642830012,Razorblade,8,95S,Jaunes,Shocked,Mrsdavis,,Mouth 13,Amarillo,Solana
970,SadPython #970,21,232.80982603184484,Razorblade,7,Dark,Marty,Dead,Cuisine,,Mouth 5,Pinky,
900,SadPython #900,22,230.83440926448662,Nitrilglove,7,Myday,Feelsgood,Distracted,Dora,,Mouth 12,Cyan,
2766,SadPython #2766,23,230.44504035366623,Iwatch,8,95S,Casual,Shocked,Glasses,,Mouth 4,Stone,Solana
3130,SadPython #3130,24,226.77979467133358,Gun,8,Myday,Pylice,Dazed,Fishman,,Mouth 13,Green,Tezos
493,SadPython #493,25,226.43219032067498,,6,Myday,Feelsgood,Distracted,Xtzred,,Mouth 1,Honeycheese,
2855,SadPython #2855,26,225.96612695468343,Psycho,7,Cemento,Deliveryboy,Shocked,Xtzred,,Mouth 1,Charcoal,
1895,SadPython #1895,27,224.57896736079184,Knife,7,Myday,Firefight,Painful,Xtzred,,Mouth 11,Stone,
459,SadPython #459,28,223.3805685361408,Pypotion,7,Myday,Mesa,Painful,Jokage,,Mouth 12,Violet,
311,SadPython #311,29,223.09567756646595,Iwatch,7,95S,Sweater,Dazed,Ser,,Mouth 9,Charcoal,
1567,SadPython #1567,30,222.9929539759886,Psycho,7,Misty,Astro,Dazed,Shao,,Mouth 8,Pinky,
362,SadPython #362,31,222.2370085558132,Herrig,8,Myday,Redshirt,Sorry,Chocohaircut,,Mouth 1,Pinky,Tezos
2360,SadPython #2360,32,221.18891066155317,Spoon,7,Cemento,Astro,Shocked,,,Mouth 14,Violet,Bitcoin
3218,SadPython #3218,33,221.12923505039387,Alienblaster,8,95S,Deliveryboy,Shocked,Fishman,,Mouth 5,Cyan,Tezos
2331,SadPython #2331,34,218.23120035422335,Strike,7,95S,Bag,Energetic,Xtzred,,Mouth 2,Stone,
396,SadPython #396,35,216.64539205186873,Cigarettes,8,95S,Dale,Distracted,Dora,,Mouth 11,Violet,Tezos
1826,SadPython #1826,36,215.85411445589187,Mechatail,7,95S,Chester,Energetic,Dora,,Mouth 14,Green,
3097,SadPython #3097,37,214.18744997674847,Nitrilglove,8,Misty,Mets,Painful,Oldy,,Mouth 9,Charcoal,Tezos
1699,SadPython #1699,38,210.50051582075665,Egg,8,Myday,Deliveryboy,Painful,Pfc,,Mouth 14,Ultramar,Bitcoin
2176,SadPython #2176,39,209.60290084641235,Lambokeys,7,95S,Fishman,Painful,Starducks,,Mouth 5,Stone,
2148,SadPython #2148,40,209.59455947865257,Zubenyakov,7,Cemento,Tatoes,Energetic,Cuisine,,Mouth 5,Ultramar,
2085,SadPython #2085,41,209.42956815871844,Phone,7,Misty,Sweater,Crying,Cuisine,,Mouth 11,Violet,
2932,SadPython #2932,42,208.62682254551788,Phone,7,95S,Rocknrolla,Shocked,Ser,,Mouth 2,Charcoal,
1603,SadPython #1603,43,207.5932517783416,Vaxpass,7,Misty,Dungeonmaster,Closed,Firefighter,,Mouth 4,Pinky,
3135,SadPython #3135,44,205.65455076177668,,6,95S,Vaultboy,Sceptic,Jokage,,Mouth 1,Amarillo,
1569,SadPython #1569,45,205.13432821107827,Palm,7,Myday,Prisoner,Dazed,Glasses,,Mouth 13,Amarillo,
2681,SadPython #2681,46,203.3865891286119,Fishrode,7,Myday,Marty,Crying,Pfc,,Mouth 16,Cyan,
3282,SadPython #3282,47,202.92289422844752,Herrig,7,Misty,Tommy,Dazed,Shao,,Mouth 9,Stone,
3371,SadPython #3371,48,202.79173175291103,Tnt,6,Cemento,Vaultboy,Lament,,,Mouth 7,Green,
2484,SadPython #2484,49,202.20783498906752,Soap,7,Cemento,Pylice,Crying,Mrsdavis,,Mouth 6,Ultramar,
444,SadPython #444,50,201.4542193157062,Spoon,7,Misty,Bag,Distracted,Pylice,,Mouth 14,Ruby,
889,SadPython #889,51,201.43768284123354,Iwatch,8,Misty,Deliveryboy,Lament,Mrsdavis,,Mouth 3,Charcoal,Tezos
3312,SadPython #3312,52,200.9555779713868,Cigarettes,8,Misty,Fishman,Sceptic,French,,Mouth 13,Cyan,Tezos
1231,SadPython #1231,53,200.54701211100894,Cigarettes,7,Cemento,Dale,Energetic,Xtzred,,Mouth 9,Green,
1302,SadPython #1302,54,199.79093112117806,Gun,7,95S,Rocknrolla,Sceptic,Cuisine,,Mouth 1,Ruby,
245,SadPython #245,55,199.5203835824956,Mechatail,6,Dark,Jaunes,Closed,,,Mouth 3,Green,
6,SadPython #6,56,198.81113873759665,Nitrilglove,8,Dark,Sweater,Closed,Punk,,Mouth 6,Stone,Tezos
705,SadPython #705,57,198.72891984455515,Nitrilglove,7,Misty,Feelsgood,Distracted,Windy,,Mouth 5,Honeycheese,
1446,SadPython #1446,58,197.44741940909745,Pypotion,7,Misty,Jaunes,Closed,Fishman,,Mouth 2,Green,
3201,SadPython #3201,59,197.06494591643818,Dope,8,Misty,Redshirt,Distracted,Rider,,Mouth 15,Ultramar,Tezos
1474,SadPython #1474,60,196.8839138802636,Fishrode,7,Dark,Bag,Shocked,,,Mouth 13,Green,Tezos
2798,SadPython #2798,61,196.6906887285385,Dope,8,Myday,Starducks,Energetic,Punk,,Mouth 12,Green,Bitcoin
1441,SadPython #1441,62,196.60002146819954,,7,Myday,Dungeonmaster,Distracted,Pfc,,Mouth 4,Cyan,Solana
1276,SadPython #1276,63,195.8447952896402,Gun,7,Cemento,Deliveryboy,Distracted,Cuisine,,Mouth 13,Amarillo,
1765,SadPython #1765,64,194.75670496333728,Knife,8,Dark,Chester,Closed,Fishman,,Mouth 7,Green,Tezos
1122,SadPython #1122,65,193.80315901490917,Mechatail,7,Myday,Office,Painful,Lordofwar,,Mouth 13,Pinky,
95,SadPython #95,66,193.44322043182586,Enzyme,7,Cemento,Fishman,Crying,Shao,,Mouth 13,Violet,
325,SadPython #325,67,193.26237718606325,Pypotion,7,Cemento,Dale,Crying,Livingstone,,Mouth 6,Ruby,
2998,SadPython #2998,68,193.24569900072737,Vaxpass,7,Myday,Mesa,Lament,Windy,,Mouth 5,Green,
1114,SadPython #1114,69,192.97701025401966,Calc,8,Myday,Office,Dead,Rider,,Mouth 2,Green,Tezos
316,SadPython #316,70,191.94987055314888,Tnt,8,Myday,Tommy,Sorry,Punk,,Mouth 2,Amarillo,Tezos
2876,SadPython #2876,71,191.85861247066674,Mechatail,7,Dark,Dale,Closed,Punk,,Mouth 1,Violet,
54,SadPython #54,72,191.73338622529732,Vaxpass,8,95S,Marty,Dead,Rider,,Mouth 1,Charcoal,Solana
1306,SadPython #1306,73,191.4588936230047,Tnt,7,Dark,Feelsgood,Lament,Oldy,,Mouth 14,Amarillo,
1962,SadPython #1962,74,191.0795878289286,Razorblade,7,Dark,Fishman,Sceptic,Glasses,,Mouth 5,Ruby,
2961,SadPython #2961,75,190.51183141995858,Spoon,7,Dark,Mets,Sorry,French,,Mouth 15,Cyan,
135,SadPython #135,76,190.50281442732438,Alienblaster,7,Myday,Casual,Closed,Xtzblu,,Mouth 7,Amarillo,
555,SadPython #555,77,190.11064064379545,Strike,7,95S,Dale,Crying,Xtzred,,Mouth 13,Pinky,
3090,SadPython #3090,78,189.8561143244108,,6,Dark,Chester,Energetic,Cuisine,,Mouth 11,Charcoal,
180,SadPython #180,79,189.32636404938862,Iwatch,7,Misty,Pylice,Dead,Chocohaircut,,Mouth 4,Charcoal,
2347,SadPython #2347,80,189.1126425584009,Strike,7,Dark,Feelsgood,Lament,Firefighter,,Mouth 3,Green,
815,SadPython #815,81,188.87925047110434,Zippo,7,Cemento,Deliveryboy,Sorry,Glasses,,Mouth 12,Pinky,
1140,SadPython #1140,82,188.01897768354553,Beer,7,Myday,Marty,Sorry,Xtzred,,Mouth 5,Cyan,
3023,SadPython #3023,83,187.71610032374284,Soap,7,Cemento,Dale,Shocked,Glasses,,Mouth 9,Violet,
2376,SadPython #2376,84,187.7138797069206,Strike,7,Dark,Feelsgood,Sorry,Jokage,,Mouth 2,Cyan,
1808,SadPython #1808,85,187.4002209008108,Gun,8,95S,Firefight,Lament,Pylice,,Mouth 9,Amarillo,Solana
2065,SadPython #2065,86,187.38488137120484,Beer,8,Myday,Casual,Crying,Mrsdavis,,Mouth 9,Violet,Solana
1557,SadPython #1557,87,187.26434030060096,Zubenyakov,8,Misty,Tommy,Crying,Peasant,,Mouth 8,Cyan,Solana
891,SadPython #891,88,187.09929733552144,Psycho,7,95S,Bag,Dead,Jokage,,Mouth 7,Stone,
2037,SadPython #2037,89,186.75604353279357,Spoon,7,Myday,Deliveryboy,Lament,Pfc,,Mouth 4,Ruby,
2415,SadPython #2415,90,186.37280575755767,Enzyme,7,Cemento,Chester,Sorry,Shao,,Mouth 4,Charcoal,
755,SadPython #755,91,185.77245166621003,,6,Misty,Redshirt,Crying,Cuisine,,Mouth 13,Charcoal,
2465,SadPython #2465,92,185.41366362832207,Mechatail,7,95S,Prisoner,Sceptic,Pylice,,Mouth 11,Green,
18,SadPython #18,93,185.3062631778801,Egg,7,Dark,Marty,Distracted,Xtzred,,Mouth 7,Cyan,
934,SadPython #934,94,185.23699279677646,Knife,7,95S,Pylice,Distracted,Fishman,,Mouth 15,Violet,
1072,SadPython #1072,95,185.23371916560188,Psycho,7,Cemento,Prisoner,Sorry,Fishman,,Mouth 15,Violet,
2522,SadPython #2522,96,184.8049935464772,,7,Cemento,Marty,Sorry,Xtzred,,Mouth 7,Honeycheese,Solana
426,SadPython #426,97,184.7994827516777,Dope,7,Dark,Bag,Sorry,Pfc,,Mouth 15,Green,
2486,SadPython #2486,98,184.67842345812477,Egg,7,Dark,Mesa,Lament,Starducks,,Mouth 5,Violet,
2437,SadPython #2437,99,183.9010290880111,Spoon,7,Misty,Tommy,Distracted,Windy,,Mouth 8,Pinky,
1560,SadPython #1560,100,182.8719691188266,Strike,7,Cemento,Dungeonmaster,Crying,Peasant,,Mouth 10,Ultramar,
806,SadPython #806,101,182.79647953868673,Mechatail,6,Misty,Pyman,Closed,,,Mouth 4,Charcoal,
2092,SadPython #2092,102,182.62158154431688,Gun,8,Myday,Redshirt,Distracted,Fishman,,Mouth 15,Amarillo,Solana
267,SadPython #267,103,182.5504278993302,Zubenyakov,7,Dark,Dungeonmaster,Shocked,Windy,,Mouth 8,Stone,
365,SadPython #365,104,182.10871102636818,Vaxpass,8,Cemento,Tatoes,Energetic,Lordofwar,,Mouth 1,Violet,Solana
439,SadPython #439,105,182.00294503973598,Pypotion,7,Dark,Prisoner,Lament,Shao,,Mouth 9,Green,
3194,SadPython #3194,106,181.89854893103472,Lambokeys,7,95S,Sweater,Crying,Punk,,Mouth 13,Green,
1526,SadPython #1526,107,181.89787132771306,Iwatch,7,Dark,Dungeonmaster,Sorry,Rider,,Mouth 1,Pinky,
1150,SadPython #1150,108,181.77413222125145,Ledger,6,Dark,Feelsgood,Energetic,,,Mouth 6,Violet,
3236,SadPython #3236,109,181.40660420316735,Calc,7,Myday,Pylice,Sceptic,Fishman,,Mouth 2,Honeycheese,
1602,SadPython #1602,110,181.40574495968715,Knife,7,95S,Dale,Sorry,Xtzred,,Mouth 1,Violet,
3088,SadPython #3088,111,181.1469957596712,Tnt,7,Misty,Mesa,Energetic,Lordofwar,,Mouth 14,Green,
3250,SadPython #3250,112,180.81780627268955,Spoon,7,Cemento,Casual,Energetic,Mrsdavis,,Mouth 3,Pinky,
3094,SadPython #3094,113,180.61743066640378,Vaxpass,7,Dark,Pylice,Lament,Lordofwar,,Mouth 1,Cyan,
614,SadPython #614,114,180.55255819775894,,6,Cemento,Rocknrolla,Distracted,Ser,,Mouth 12,Pinky,
1866,SadPython #1866,115,180.19156288399552,Fishrode,7,Myday,Chester,Sceptic,Dora,,Mouth 7,Honeycheese,
509,SadPython #509,116,180.18048345078464,Soap,7,Dark,Jaunes,Lament,Mrsdavis,,Mouth 7,Cyan,
1507,SadPython #1507,117,180.02938047911195,Pypotion,7,Cemento,Office,Distracted,Xtzblu,,Mouth 7,Pinky,
2115,SadPython #2115,118,179.75252940903835,Spoon,7,Misty,Starducks,Energetic,Peasant,,Mouth 12,Honeycheese,
1460,SadPython #1460,119,179.51298106663063,Ledger,7,Misty,Redshirt,Lament,Livingstone,,Mouth 10,Charcoal,
2049,SadPython #2049,120,178.87521200786773,Gun,8,95S,Chester,Dazed,Firefighter,,Mouth 12,Stone,Solana
3324,SadPython #3324,121,178.65325771859048,Pypotion,7,Cemento,Astro,Lament,Rider,,Mouth 13,Pinky,
44,SadPython #44,122,178.62591499105116,Nitrilglove,7,95S,Marty,Energetic,Shao,,Mouth 15,Pinky,
1432,SadPython #1432,123,178.48780128137793,Herrig,7,Dark,Tommy,Sorry,Chocohaircut,,Mouth 6,Honeycheese,
1754,SadPython #1754,124,178.32990679343422,Dope,7,Myday,Tatoes,Sceptic,Glasses,,Mouth 15,Amarillo,
994,SadPython #994,125,178.32001038497413,Lambokeys,7,Dark,Sweater,Distracted,Oldy,,Mouth 7,Violet,
1170,SadPython #1170,126,178.20361984136045,Spoon,6,95S,Astro,Energetic,,,Mouth 13,Cyan,
2419,SadPython #2419,127,178.1721932765709,Razorblade,7,Myday,Jaunes,Crying,Oldy,,Mouth 10,Ruby,
1926,SadPython #1926,128,177.81225271505417,Enzyme,7,Dark,Starducks,Energetic,,,Mouth 11,Pinky,Bitcoin
2598,SadPython #2598,129,177.62388231467747,Phone,8,Cemento,Chester,Sceptic,Peasant,,Mouth 11,Amarillo,Bitcoin
2227,SadPython #2227,130,177.52249833213574,Psycho,7,Cemento,Tommy,Shocked,Oldy,,Mouth 4,Pinky,
2421,SadPython #2421,131,177.51343506313853,Herrig,7,Myday,Firefight,Shocked,Pylice,,Mouth 7,Ultramar,
84,SadPython #84,132,177.3220692536298,Iwatch,7,Myday,Fishman,Lament,Dora,,Mouth 15,Stone,
2566,SadPython #2566,133,177.24186302428387,Herrig,7,95S,Deliveryboy,Dazed,Shao,,Mouth 7,Ruby,
2621,SadPython #2621,134,176.83497511050675,Phone,7,Misty,Astro,Shocked,Dora,,Mouth 2,Violet,
910,SadPython #910,135,175.9148158501362,,6,Cemento,Rocknrolla,Dead,Ser,,Mouth 1,Violet,
2752,SadPython #2752,136,175.55008165003048,Herrig,7,Cemento,Mets,Distracted,Dora,,Mouth 1,Green,
216,SadPython #216,137,174.89965770815917,Mechatail,7,Dark,Tatoes,Sorry,Windy,,Mouth 4,Amarillo,
3404,SadPython #3404,138,174.77297280984212,Phone,7,95S,Pylice,Shocked,Peasant,,Mouth 16,Pinky,
811,SadPython #811,139,174.7219001420416,Spoon,7,Dark,Sweater,Dazed,Oldy,,Mouth 11,Ultramar,
3263,SadPython #3263,140,174.61884185529456,Soap,7,95S,Pyman,Painful,,,Mouth 14,Stone,Tezos
3386,SadPython #3386,141,174.60709610920048,Psycho,7,Dark,Deliveryboy,Painful,Fishman,,Mouth 12,Charcoal,
326,SadPython #326,142,174.0554359153103,Zubenyakov,7,95S,Pyman,Sceptic,Glasses,,Mouth 1,Violet,
1397,SadPython #1397,143,173.4166692395291,Calc,7,Dark,Pylice,Sceptic,Lordofwar,,Mouth 3,Violet,
2489,SadPython #2489,144,171.68410050033714,Psycho,7,Myday,Rocknrolla,Sceptic,Dora,,Mouth 3,Amarillo,
253,SadPython #253,145,170.90613949625163,Cigarettes,7,Misty,Prisoner,Shocked,Xtzblu,,Mouth 13,Stone,
196,SadPython #196,146,170.50399435611396,Cigarettes,7,Dark,Chester,Energetic,Xtzblu,,Mouth 12,Pinky,
1163,SadPython #1163,147,170.15969845612253,Nitrilglove,6,95S,Feelsgood,Sorry,,,Mouth 13,Violet,
2840,SadPython #2840,148,169.52753964933612,Egg,7,Myday,Fishman,Lament,Glasses,,Mouth 6,Ultramar,
824,SadPython #824,149,168.9676279922757,,7,95S,Tatoes,Dead,Glasses,,Mouth 7,Honeycheese,Bitcoin
2491,SadPython #2491,150,168.64060525544522,Gun,7,95S,Bag,Sceptic,Xtzblu,,Mouth 5,Amarillo,
2214,SadPython #2214,151,167.70457856010512,Nitrilglove,7,95S,Marty,Lament,Livingstone,,Mouth 1,Violet,
3424,SadPython #3424,152,167.62672617329355,Cigarettes,6,Myday,Dungeonmaster,Shocked,,,Mouth 1,Ultramar,
771,SadPython #771,153,166.76502270373646,Enzyme,7,Myday,Dale,Distracted,,,Mouth 2,Honeycheese,Tezos
48,SadPython #48,154,166.61004430856545,Iwatch,7,Dark,Redshirt,Crying,Xtzblu,,Mouth 12,Green,
2490,SadPython #2490,155,166.1215003095249,Spoon,7,Myday,Sweater,Dazed,Lordofwar,,Mouth 1,Charcoal,
1289,SadPython #1289,156,166.05671346492636,Vaxpass,7,Dark,Office,Dead,Pfc,,Mouth 9,Stone,
2015,SadPython #2015,157,166.04108996655395,Zippo,7,Dark,Starducks,Painful,,,Mouth 14,Ultramar,Solana
156,SadPython #156,158,165.69567053278615,Nitrilglove,7,Dark,Rocknrolla,Dazed,Livingstone,,Mouth 2,Charcoal,
2844,SadPython #2844,159,165.12594462206525,Mechatail,6,Cemento,Starducks,Lament,,,Mouth 13,Green,
1550,SadPython #1550,160,164.80564080737173,,7,Myday,Pyman,Crying,Pfc,,Mouth 11,Amarillo,Bitcoin
1059,SadPython #1059,161,164.35083488629996,Lambokeys,6,Dark,Chester,Dead,,,Mouth 8,Pinky,
1486,SadPython #1486,162,164.31970446863193,Pypotion,7,Myday,Deliveryboy,Sceptic,Lordofwar,,Mouth 16,Ruby,
409,SadPython #409,163,164.24961418874142,Psycho,7,Cemento,Redshirt,Crying,Starducks,,Mouth 1,Amarillo,
1256,SadPython #1256,164,164.23270893550435,Lambokeys,6,Myday,Dale,Lament,,,Mouth 14,Charcoal,
592,SadPython #592,165,163.9197509271643,Lambokeys,6,Cemento,Prisoner,Sceptic,,,Mouth 9,Violet,
629,SadPython #629,166,163.7239139334964,,6,95S,Dungeonmaster,Shocked,Starducks,,Mouth 8,Cyan,
1430,SadPython #1430,167,163.13542429623953,Enzyme,7,Dark,Mets,Distracted,Firefighter,,Mouth 4,Ultramar,
363,SadPython #363,168,163.05482112955198,Lambokeys,6,Cemento,Marty,Lament,,,Mouth 9,Pinky,
1738,SadPython #1738,169,162.99513036415817,Knife,7,Cemento,Starducks,Sorry,Livingstone,,Mouth 9,Pinky,
85,SadPython #85,170,162.97831510925005,Enzyme,7,Cemento,Fishman,Lament,Peasant,,Mouth 8,Ultramar,
2305,SadPython #2305,171,162.77439145272416,Fishrode,7,95S,Chester,Shocked,,,Mouth 2,Cyan,Solana
1056,SadPython #1056,172,162.7249585641577,Ledger,7,Cemento,Redshirt,Sceptic,Dora,,Mouth 11,Violet,
1071,SadPython #1071,173,162.72361410030618,Herrig,7,Cemento,Fishman,Painful,Pylice,,Mouth 1,Charcoal,
336,SadPython #336,174,162.61131197224907,Iwatch,7,95S,Dale,Sorry,Pfc,,Mouth 16,Pinky,
463,SadPython #463,175,162.09641337652363,Egg,7,Misty,Tatoes,Closed,Dora,,Mouth 15,Amarillo,
1043,SadPython #1043,176,161.93226918435636,Fishrode,7,Myday,Marty,Sorry,Windy,,Mouth 13,Ruby,
2333,SadPython #2333,177,161.83119000187753,Gun,7,Misty,Chester,Painful,Glasses,,Mouth 7,Amarillo,
2908,SadPython #2908,178,161.8062278119873,Ledger,7,Myday,Casual,Sorry,Oldy,,Mouth 15,Pinky,
251,SadPython #251,179,161.70763588042195,Vaxpass,7,Dark,Firefight,Distracted,Pylice,,Mouth 12,Amarillo,
2955,SadPython #2955,180,161.46397930386496,Fishrode,7,Myday,Casual,Painful,Punk,,Mouth 13,Amarillo,
1935,SadPython #1935,181,161.27047189890345,Pypotion,7,Misty,Tommy,Dazed,Pylice,,Mouth 7,Charcoal,
2366,SadPython #2366,182,161.25721920896925,Palm,7,Myday,Starducks,Shocked,,,Mouth 5,Amarillo,Solana
2198,SadPython #2198,183,161.20612445984008,Fishrode,6,Myday,Jaunes,Energetic,,,Mouth 13,Green,
518,SadPython #518,184,160.99779964490043,Alienblaster,6,Misty,Firefight,Painful,,,Mouth 3,Honeycheese,
111,SadPython #111,185,160.85460139107454,Cigarettes,7,Cemento,Deliveryboy,Dead,Xtzblu,,Mouth 2,Cyan,
2543,SadPython #2543,186,160.57600003362003,Palm,6,Myday,Jaunes,Distracted,,,Mouth 14,Amarillo,
2822,SadPython #2822,187,160.28112570996552,Fishrode,7,Misty,Redshirt,Closed,Peasant,,Mouth 9,Pinky,
778,SadPython #778,188,160.2690250234337,Zippo,7,95S,Fishman,Dead,Oldy,,Mouth 3,Ruby,
2617,SadPython #2617,189,160.24628384361225,Herrig,7,Dark,Fishman,Lament,Jokage,,Mouth 4,Ultramar,
1134,SadPython #1134,190,160.18517046138425,Calc,7,Misty,Dale,Distracted,Xtzblu,,Mouth 1,Honeycheese,
1685,SadPython #1685,191,160.17492511272053,Phone,6,Misty,Mesa,Dead,,,Mouth 9,Charcoal,
2552,SadPython #2552,192,159.81958567068622,Lambokeys,6,Cemento,Mets,Lament,,,Mouth 8,Amarillo,
691,SadPython #691,193,159.8152833592603,Razorblade,7,Myday,Bag,Lament,Jokage,,Mouth 2,Honeycheese,
79,SadPython #79,194,159.6151113317321,Spoon,7,Myday,Deliveryboy,Distracted,Lordofwar,,Mouth 7,Honeycheese,
2387,SadPython #2387,195,159.5751853691623,Soap,7,Misty,Sweater,Dead,Shao,,Mouth 6,Honeycheese,
32,SadPython #32,196,159.27390241079704,Palm,7,Misty,Marty,Dazed,French,,Mouth 11,Green,
3403,SadPython #3403,197,158.9341427236227,Egg,7,Dark,Chester,Closed,Xtzblu,,Mouth 3,Amarillo,
2809,SadPython #2809,198,158.9038980853627,,6,Dark,Mesa,Closed,Pylice,,Mouth 1,Ruby,
594,SadPython #594,199,158.86671603122437,Beer,7,Dark,Prisoner,Shocked,Livingstone,,Mouth 3,Green,
1888,SadPython #1888,200,158.74977801758345,Beer,7,Dark,Astro,Closed,Rider,,Mouth 8,Cyan,
1645,SadPython #1645,201,158.71130883788152,Psycho,7,95S,Redshirt,Lament,Lordofwar,,Mouth 5,Ruby,
3071,SadPython #3071,202,158.69171071306818,Enzyme,7,Myday,Redshirt,Sorry,Fishman,,Mouth 7,Ultramar,
1652,SadPython #1652,203,158.646028827539,Alienblaster,7,95S,Tatoes,Lament,Fishman,,Mouth 11,Charcoal,
2818,SadPython #2818,204,158.31352671544218,,6,Dark,Feelsgood,Crying,Rider,,Mouth 11,Green,
1986,SadPython #1986,205,158.14004074048563,Egg,7,Myday,Jaunes,Closed,Punk,,Mouth 5,Stone,
2195,SadPython #2195,206,157.86002584266834,Psycho,7,Cemento,Tatoes,Lament,Starducks,,Mouth 6,Violet,
831,SadPython #831,207,157.5939209120505,Palm,6,Dark,Firefight,Dead,,,Mouth 11,Amarillo,
2117,SadPython #2117,208,157.57899154178696,,6,Myday,Tommy,Dead,Glasses,,Mouth 2,Charcoal,
2642,SadPython #2642,209,157.33985575716076,,7,Myday,Pyman,Painful,Mrsdavis,,Mouth 13,Violet,Tezos
696,SadPython #696,210,157.12213206620225,Herrig,7,95S,Dale,Closed,Peasant,,Mouth 11,Green,
2952,SadPython #2952,211,156.73850331163064,Enzyme,6,Cemento,Starducks,Energetic,,,Mouth 16,Cyan,
2783,SadPython #2783,212,156.44882973216178,,6,Misty,Feelsgood,Energetic,Pylice,,Mouth 5,Ultramar,
2716,SadPython #2716,213,155.8277613920131,,6,Myday,Mesa,Sorry,Fishman,,Mouth 11,Amarillo,
146,SadPython #146,214,155.4770044211973,Alienblaster,7,Cemento,Office,Distracted,Jokage,,Mouth 4,Ultramar,
1899,SadPython #1899,215,155.4101275296611,Ledger,7,95S,Tatoes,Sorry,Jokage,,Mouth 16,Charcoal,
2500,SadPython #2500,216,155.38354931095452,,6,Dark,Pylice,Sorry,Pfc,,Mouth 8,Pinky,
1456,SadPython #1456,217,155.3771715465752,Palm,7,Cemento,Redshirt,Dazed,Oldy,,Mouth 3,Honeycheese,
3063,SadPython #3063,218,155.09921203639698,Dope,7,Dark,Tommy,Shocked,Mrsdavis,,Mouth 8,Ultramar,
2135,SadPython #2135,219,154.74988475333345,Phone,7,Misty,Astro,Sorry,Oldy,,Mouth 7,Ultramar,
2636,SadPython #2636,220,154.4365365506638,Phone,7,Cemento,Firefight,Crying,Firefighter,,Mouth 9,Cyan,
681,SadPython #681,221,154.15120884020564,Fishrode,7,Dark,Deliveryboy,Energetic,French,,Mouth 9,Green,
2806,SadPython #2806,222,153.65280572371324,Nitrilglove,7,Cemento,Fishman,Energetic,Pfc,,Mouth 7,Violet,
2019,SadPython #2019,223,153.57892111804517,Zubenyakov,7,Cemento,Starducks,Distracted,Shao,,Mouth 13,Ultramar,
924,SadPython #924,224,153.25008818136175,Soap,7,Cemento,Tommy,Energetic,Punk,,Mouth 5,Honeycheese,
1542,SadPython #1542,225,153.00411202311247,Cigarettes,7,Myday,Bag,Distracted,Windy,,Mouth 10,Pinky,
1317,SadPython #1317,226,152.83352460968476,Calc,7,Myday,Starducks,Painful,Starducks,,Mouth 6,Charcoal,
2192,SadPython #2192,227,152.58098400940926,,6,Myday,Starducks,Dazed,Livingstone,,Mouth 16,Honeycheese,
2492,SadPython #2492,228,152.4205150110809,Ledger,7,95S,Office,Sorry,Firefighter,,Mouth 8,Ruby,
